ID,MONTHS_BALANCE,STATUS
5004108,-22,C
5004108,-23,C
5004108,-24,C
5004108,-25,C
5004108,-26,C
5004108,-27,C
5004108,-28,C
5004108,-29,C
5004108,-30,C
5004108,-31,C
5004108,-32,C
5004108,-33,C
5004108,-34,C
5004108,-35,C
5004108,-36,0
5004108,-37,0
5004108,-38,0
5004108,-39,0
5004108,-40,0
5004108,-41,0
5004108,-42,0
5004108,-43,0
5004108,-44,0
5004108,-45,0
5004108,-46,0
5004108,-47,0
5004108,-48,0
5004108,-49,0
5004108,-50,0
5004109,0,C
5004109,-1,C
5004109,-2,C
5004109,-3,C
5004109,-4,C
5004109,-5,C
5004109,-6,C
5004109,-7,C
5004109,-8,C
5004109,-9,C
5004109,-10,C
5004109,-11,C
5004109,-12,C
5004109,-13,0
5004109,-14,0
5004109,-15,0
5004109,-16,0
5004109,-17,0
5004109,-18,0
5004109,-19,0
5004109,-20,0
5004109,-21,0
5004109,-22,0
5004109,-23,0
5004109,-24,0
5004111,0,C
5004111,-1,C
5004111,-2,C
5004111,-3,C
5004111,-4,C
5004111,-5,C
5004111,-6,C
5004111,-7,C
5004111,-8,C
5004111,-9,C
5004111,-10,C
5004111,-11,C
5004111,-12,C
5004111,-13,C
5004111,-14,C
5004111,-15,C
5004111,-16,C
5004111,-17,C
5004111,-18,C
5004111,-19,C
5004111,-20,C
5004111,-21,C
5004111,-22,C
5004111,-23,C
5004111,-24,C
5004111,-25,C
5004111,-26,C
5004111,-27,0
5004111,-28,X
5004111,-29,X
5004111,-30,X
5004111,-31,X
5004111,-32,X
5004111,-33,X
5004113,0,C
5004113,-1,C
5004113,-2,C
5004113,-3,C
5004113,-4,C
5004113,-5,0
5004113,-6,0
5004113,-7,0
5004113,-8,0
5004113,-9,0
5004113,-10,0
5004113,-11,0
5004113,-12,0
5004113,-13,0
5004113,-14,0
5004113,-15,0
5004113,-16,0
5004114,0,C
5004114,-1,C
5004114,-2,C
5004114,-3,C
5004114,-4,C
5004114,-5,C
5004114,-6,C
5004114,-7,C
5004114,-8,C
5004114,-9,C
5004114,-10,0
5004114,-11,0
5004114,-12,0
5004114,-13,0
5004114,-14,0
5004114,-15,0
5004114,-16,0
5004114,-17,0
5004114,-18,0
5004114,-19,0
5004114,-20,0
5004114,-21,0
5004115,0,C
5004115,-1,C
5004115,-2,C
5004115,-3,C
5004115,-4,C
5004115,-5,C
5004115,-6,C
5004115,-7,C
5004115,-8,C
5004115,-9,C
5004115,-10,C
5004115,-11,C
5004115,-12,C
5004115,-13,C
5004115,-14,C
5004115,-15,C
5004115,-16,C
5004115,-17,C
5004115,-18,C
5004115,-19,C
5004115,-20,C
5004115,-21,C
5004115,-22,C
5004115,-23,C
5004115,-24,C
5004115,-25,C
5004115,-26,C
5004115,-27,C
5004115,-28,C
5004115,-29,C
5004115,-30,C
5004115,-31,C
5004115,-32,C
5004115,-33,C
5004115,-34,C
5004115,-35,C
5004115,-36,C
5004115,-37,C
5004115,-38,C
5004115,-39,C
5004115,-40,C
5004115,-41,C
5004115,-42,C
5004115,-43,C
5004115,-44,C
5004115,-45,C
5004115,-46,C
5004115,-47,C
5004115,-48,C
5004115,-49,C
5004115,-50,0
5004115,-51,0
5004115,-52,0
5004115,-53,0
5004115,-54,1
5004115,-55,0
5004115,-56,0
5004115,-57,0
5004115,-58,0
5004116,0,X
5004116,-1,X
5004116,-2,X
5004116,-3,X
5004116,-4,X
5004116,-5,X
5004116,-6,X
5004116,-7,X
5004116,-8,X
5004116,-9,X
5004116,-10,X
5004116,-11,X
5004116,-12,X
5004116,-13,X
5004116,-14,X
5004116,-15,X
5004116,-16,X
5004116,-17,X
5004116,-18,X
5004116,-19,X
5004116,-20,X
5004116,-21,X
5004116,-22,X
5004116,-23,X
5004116,-24,X
5004116,-25,X
5004116,-26,X
5004116,-27,X
5004116,-28,X
5004116,-29,X
5004116,-30,X
5004116,-31,X
5004116,-32,X
5004116,-33,X
5004116,-34,X
5004116,-35,X
5004116,-36,X
5004116,-37,X
5004116,-38,X
5004116,-39,X
5004116,-40,X
5004116,-41,X
5004116,-42,X
5004116,-43,X
5004116,-44,X
5004116,-45,X
5004116,-46,X
5004116,-47,X
5004116,-48,X
5004116,-49,X
5004116,-50,X
5004116,-51,X
5004116,-52,X
5004116,-53,X
5004117,0,X
5004117,-1,X
5004117,-2,X
5004117,-3,X
5004117,-4,X
5004117,-5,0
5004117,-6,X
5004117,-7,X
5004117,-8,X
5004117,-9,X
5004117,-10,X
5004117,-11,X
5004117,-12,X
5004117,-13,X
5004117,-14,X
5004117,-15,X
5004117,-16,X
5004117,-17,X
5004117,-18,X
5004117,-19,X
5004117,-20,X
5004117,-21,X
5004117,-22,X
5004117,-23,X
5004117,-24,X
5004117,-25,X
5004117,-26,X
5004117,-27,X
5004117,-28,X
5004117,-29,X
5004117,-30,X
5004117,-31,X
5004117,-32,X
5004117,-33,X
5004117,-34,X
5004117,-35,X
5004117,-36,X
5004117,-37,X
5004117,-38,X
5004117,-39,X
5004117,-40,X
5004117,-41,0
5004118,0,X
5004118,-1,X
5004118,-2,X
5004118,-3,X
5004118,-4,X
5004118,-5,X
5004118,-6,X
5004118,-7,0
5004118,-8,0
5004118,-9,X
5004118,-10,0
5004118,-11,X
5004118,-12,0
5004118,-13,X
5004118,-14,0
5004118,-15,X
5004122,0,C
5004122,-1,C
5004122,-2,C
5004122,-3,C
5004122,-4,C
5004122,-5,C
5004122,-6,C
5004122,-7,C
5004122,-8,C
5004122,-9,C
5004122,-10,0
5004122,-11,0
5004122,-12,0
5004122,-13,0
5004122,-14,0
5004122,-15,0
5004122,-16,X
5004123,0,C
5004123,-1,C
5004123,-2,C
5004123,-3,C
5004123,-4,C
5004123,-5,C
5004123,-6,C
5004123,-7,C
5004123,-8,C
5004123,-9,C
5004123,-10,C
5004123,-11,C
5004123,-12,C
5004123,-13,C
5004123,-14,C
5004123,-15,C
5004123,-16,C
5004123,-17,C
5004123,-18,C
5004123,-19,C
5004123,-20,C
5004123,-21,C
5004123,-22,C
5004123,-23,C
5004123,-24,C
5004123,-25,C
5004123,-26,C
5004123,-27,C
5004123,-28,C
5004123,-29,C
5004123,-30,C
5004123,-31,C
5004123,-32,C
5004123,-33,C
5004123,-34,C
5004123,-35,0
5004123,-36,0
5004123,-37,0
5004123,-38,0
5004123,-39,0
5004123,-40,0
5004124,0,0
5004124,-1,0
5004124,-2,0
5004124,-3,0
5004124,-4,0
5004124,-5,0
5004124,-6,0
5004124,-7,X
5004125,0,C
5004125,-1,C
5004125,-2,C
5004125,-3,C
5004125,-4,C
5004125,-5,C
5004125,-6,C
5004125,-7,C
5004125,-8,C
5004125,-9,C
5004125,-10,C
5004125,-11,C
5004125,-12,C
5004125,-13,C
5004125,-14,C
5004125,-15,C
5004125,-16,C
5004125,-17,C
5004125,-18,C
5004125,-19,C
5004125,-20,C
5004125,-21,C
5004125,-22,C
5004125,-23,C
5004125,-24,C
5004125,-25,C
5004125,-26,C
5004125,-27,C
5004125,-28,C
5004125,-29,C
5004125,-30,C
5004125,-31,C
5004125,-32,C
5004125,-33,C
5004125,-34,C
5004125,-35,0
5004125,-36,0
5004125,-37,0
5004125,-38,0
5004125,-39,0
5004125,-40,0
5004126,0,0
5004126,-1,0
5004126,-2,0
5004126,-3,0
5004126,-4,0
5004126,-5,0
5004126,-6,0
5004126,-7,0
5004126,-8,0
5004126,-9,0
5004126,-10,0
5004126,-11,0
5004127,0,C
5004127,-1,C
5004127,-2,C
5004127,-3,C
5004127,-4,C
5004127,-5,C
5004127,-6,C
5004127,-7,C
5004127,-8,C
5004127,-9,C
5004127,-10,C
5004127,-11,C
5004127,-12,C
5004127,-13,C
5004127,-14,C
5004127,-15,C
5004127,-16,C
5004127,-17,C
5004127,-18,C
5004127,-19,C
5004127,-20,C
5004127,-21,C
5004127,-22,C
5004127,-23,1
5004127,-24,0
5004127,-25,0
5004127,-26,0
5004127,-27,0
5004128,0,C
5004128,-1,C
5004128,-2,C
5004128,-3,C
5004128,-4,C
5004128,-5,C
5004128,-6,C
5004128,-7,C
5004128,-8,C
5004128,-9,C
5004128,-10,C
5004128,-11,C
5004128,-12,C
5004128,-13,C
5004128,-14,C
5004128,-15,C
5004128,-16,C
5004128,-17,C
5004128,-18,C
5004128,-19,C
5004128,-20,C
5004128,-21,C
5004128,-22,C
5004128,-23,C
5004128,-24,C
5004128,-25,C
5004128,-26,C
5004128,-27,C
5004128,-28,0
5004128,-29,0
5004128,-30,0
5004128,-31,0
5004128,-32,0
5004128,-33,X
5004129,0,C
5004129,-1,C
5004129,-2,C
5004129,-3,C
5004129,-4,C
5004129,-5,C
5004129,-6,C
5004129,-7,C
5004129,-8,C
5004129,-9,C
5004129,-10,0
5004129,-11,0
5004129,-12,0
5004129,-13,0
5004129,-14,0
5004129,-15,0
5004129,-16,0
5004129,-17,0
5004129,-18,0
5004129,-19,0
5004129,-20,0
5004129,-21,0
5004129,-22,0
5004129,-23,0
5004129,-24,0
5004129,-25,0
5004129,-26,0
5004129,-27,0
5004129,-28,0
5004129,-29,0
5004129,-30,0
5004129,-31,0
5004129,-32,0
5004129,-33,0
5004129,-34,0
5004129,-35,0
5004130,0,0
5004130,-1,0
5004130,-2,0
5004130,-3,0
5004130,-4,0
5004130,-5,0
5004130,-6,0
5004130,-7,0
5004130,-8,0
5004130,-9,0
5004130,-10,0
5004130,-11,0
5004130,-12,0
5004130,-13,0
5004130,-14,0
5004130,-15,0
5004131,0,0
5004131,-1,0
5004131,-2,0
5004131,-3,0
5004131,-4,0
5004131,-5,0
5004131,-6,0
5004131,-7,0
5004131,-8,0
5004131,-9,0
5004131,-10,0
5004131,-11,0
5004131,-12,0
5004131,-13,0
5004131,-14,0
5004131,-15,0
5004131,-16,0
5004131,-17,0
5004132,0,C
5004132,-1,C
5004132,-2,C
5004132,-3,C
5004132,-4,0
5004132,-5,0
5004132,-6,0
5004132,-7,0
5004132,-8,0
5004132,-9,0
5004132,-10,0
5004132,-11,0
5004132,-12,0
5004132,-13,0
5004132,-14,0
5004132,-15,0
5004132,-16,0
5004132,-17,0
5004132,-18,0
5004132,-19,0
5004132,-20,0
5004132,-21,0
5004132,-22,0
5004132,-23,0
5004132,-24,0
5004132,-25,0
5004132,-26,0
5004133,0,C
5004133,-1,C
5004133,-2,C
5004133,-3,C
5004133,-4,C
5004133,-5,C
5004133,-6,C
5004133,-7,C
5004133,-8,C
5004133,-9,C
5004133,-10,C
5004133,-11,C
5004133,-12,C
5004133,-13,C
5004133,-14,C
5004133,-15,C
5004133,-16,C
5004133,-17,C
5004133,-18,C
5004133,-19,C
5004133,-20,C
5004133,-21,C
5004133,-22,1
5004133,-23,0
5004133,-24,0
5004133,-25,0
5004133,-26,0
5004133,-27,0
5004133,-28,0
5004133,-29,0
5004133,-30,0
5004133,-31,0
5004133,-32,0
5004133,-33,0
5004133,-34,0
5004133,-35,0
5004133,-36,0
5004133,-37,0
5004133,-38,0
5004133,-39,0
5004133,-40,0
5004133,-41,0
5004133,-42,0
5004133,-43,0
5004133,-44,0
5004134,0,X
5004134,-1,X
5004134,-2,X
5004134,-3,X
5004134,-4,X
5004134,-5,0
5004134,-6,0
5004134,-7,X
5004134,-8,X
5004134,-9,X
5004135,0,X
5004135,-1,0
5004135,-2,0
5004135,-3,0
5004135,-4,0
5004135,-5,0
5004135,-6,0
5004135,-7,0
5004135,-8,0
5004135,-9,0
5004135,-10,0
5004136,0,X
5004136,-1,X
5004136,-2,X
5004136,-3,X
5004136,-4,X
5004136,-5,0
5004136,-6,X
5004136,-7,0
5004136,-8,X
5004136,-9,X
5004136,-10,X
5004136,-11,0
5004136,-12,X
5004136,-13,0
5004136,-14,X
5004136,-15,0
5004136,-16,X
5004136,-17,0
5004136,-18,X
5004136,-19,0
5004137,0,X
5004137,-1,X
5004137,-2,0
5004137,-3,0
5004137,-4,0
5004137,-5,0
5004137,-6,0
5004137,-7,0
5004137,-8,0
5004137,-9,0
5004137,-10,0
5004137,-11,0
5004138,0,C
5004138,-1,C
5004138,-2,C
5004138,-3,C
5004138,-4,C
5004138,-5,C
5004138,-6,C
5004138,-7,C
5004138,-8,C
5004138,-9,C
5004138,-10,C
5004138,-11,C
5004138,-12,C
5004138,-13,C
5004138,-14,C
5004138,-15,C
5004138,-16,C
5004138,-17,C
5004138,-18,C
5004138,-19,C
5004138,-20,C
5004138,-21,0
5004138,-22,0
5004138,-23,0
5004140,0,C
5004140,-1,C
5004140,-2,C
5004140,-3,C
5004140,-4,C
5004140,-5,C
5004140,-6,C
5004140,-7,C
5004140,-8,C
5004140,-9,C
5004140,-10,C
5004140,-11,C
5004140,-12,C
5004140,-13,C
5004140,-14,C
5004140,-15,C
5004140,-16,C
5004140,-17,0
5004140,-18,0
5004140,-19,0
5004140,-20,0
5004140,-21,0
5004140,-22,0
5004140,-23,0
5004140,-24,0
5004140,-25,0
5004140,-26,0
5004140,-27,0
5004140,-28,0
5004140,-29,0
5004140,-30,X
5004140,-31,X
5004140,-32,0
5004140,-33,0
5004140,-34,X
5004140,-35,X
5004140,-36,X
5004140,-37,0
5004140,-38,0
5004140,-39,0
5004140,-40,0
5004140,-41,X
5004140,-42,X
5004140,-43,0
5004140,-44,0
5004140,-45,X
5004140,-46,0
5004141,0,C
5004141,-1,C
5004141,-2,C
5004141,-3,C
5004141,-4,C
5004141,-5,C
5004141,-6,C
5004141,-7,C
5004141,-8,C
5004141,-9,C
5004141,-10,C
5004141,-11,0
5004141,-12,0
5004141,-13,0
5004141,-14,0
5004141,-15,0
5004141,-16,0
5004141,-17,0
5004141,-18,0
5004141,-19,0
5004141,-20,0
5004141,-21,0
5004141,-22,0
5004141,-23,0
5004141,-24,0
5004141,-25,0
5004141,-26,0
5004141,-27,0
5004141,-28,0
5004141,-29,0
5004141,-30,X
5004141,-31,0
5004141,-32,0
5004141,-33,0
5004141,-34,0
5004141,-35,0
5004141,-36,0
5004141,-37,0
5004141,-38,0
5004141,-39,0
5004141,-40,0
5004141,-41,0
5004141,-42,0
5004141,-43,0
5004141,-44,0
5004141,-45,0
5004141,-46,0
5004145,0,X
5004145,-1,X
5004145,-2,X
5004145,-3,X
5004145,-4,X
5004145,-5,X
5004145,-6,X
5004145,-7,X
5004145,-8,X
5004145,-9,X
5004145,-10,X
5004145,-11,X
5004145,-12,X
5004145,-13,X
5004145,-14,X
5004145,-15,X
5004145,-16,X
5004145,-17,X
5004145,-18,X
5004145,-19,X
5004145,-20,X
5004145,-21,X
5004145,-22,X
5004145,-23,X
5004145,-24,X
5004145,-25,X
5004145,-26,X
5004145,-27,X
5004145,-28,X
5004145,-29,X
5004145,-30,X
5004145,-31,X
5004145,-32,X
5004145,-33,X
5004147,0,C
5004147,-1,C
5004147,-2,C
5004147,-3,C
5004147,-4,C
5004147,-5,C
5004147,-6,C
5004147,-7,C
5004147,-8,C
5004147,-9,C
5004147,-10,C
5004147,-11,C
5004147,-12,C
5004147,-13,C
5004147,-14,C
5004147,-15,C
5004147,-16,C
5004147,-17,C
5004147,-18,C
5004147,-19,C
5004147,-20,C
5004147,-21,C
5004147,-22,C
5004147,-23,C
5004147,-24,C
5004147,-25,C
5004147,-26,C
5004147,-27,C
5004147,-28,C
5004147,-29,C
5004147,-30,C
5004147,-31,C
5004147,-32,C
5004147,-33,C
5004147,-34,0
5004147,-35,0
5004147,-36,X
5004147,-37,0
5004147,-38,0
5004147,-39,0
5004147,-40,0
5004147,-41,0
5004147,-42,0
5004147,-43,0
5004147,-44,0
5004147,-45,0
5004147,-46,0
5004147,-47,0
5004147,-48,0
5004147,-49,0
5004147,-50,0
5004147,-51,0
5004147,-52,0
5004147,-53,0
5004147,-54,0
5004147,-55,0
5004147,-56,0
5004147,-57,0
5004149,0,C
5004149,-1,C
5004149,-2,C
5004149,-3,C
5004149,-4,C
5004149,-5,C
5004149,-6,C
5004149,-7,C
5004149,-8,C
5004149,-9,C
5004149,-10,C
5004149,-11,C
5004149,-12,C
5004149,-13,C
5004149,-14,C
5004149,-15,C
5004149,-16,C
5004149,-17,C
5004149,-18,C
5004149,-19,C
5004149,-20,C
5004149,-21,C
5004149,-22,C
5004149,-23,C
5004149,-24,C
5004149,-25,C
5004149,-26,C
5004149,-27,C
5004149,-28,C
5004149,-29,C
5004149,-30,C
5004149,-31,C
5004149,-32,C
5004149,-33,C
5004149,-34,0
5004149,-35,0
5004149,-36,0
5004149,-37,0
5004149,-38,0
5004149,-39,0
5004149,-40,0
5004149,-41,0
5004149,-42,0
5004149,-43,0
5004151,0,0
5004151,-1,0
5004151,-2,0
5004151,-3,0
5004151,-4,0
5004151,-5,0
5004151,-6,0
5004151,-7,0
5004151,-8,0
5004151,-9,0
5004151,-10,0
5004151,-11,X
5004151,-12,0
5004151,-13,0
5004151,-14,0
5004151,-15,X
5004151,-16,X
5004152,0,X
5004152,-1,0
5004152,-2,0
5004152,-3,0
5004152,-4,0
5004152,-5,0
5004152,-6,0
5004152,-7,0
5004152,-8,0
5004152,-9,0
5004152,-10,0
5004152,-11,0
5004152,-12,0
5004152,-13,0
5004152,-14,0
5004152,-15,0
5004152,-16,0
5004152,-17,0
5004152,-18,0
5004152,-19,0
5004152,-20,0
5004152,-21,0
5004152,-22,0
5004152,-23,0
5004152,-24,0
5004152,-25,0
5004152,-26,0
5004152,-27,0
5004152,-28,0
5004152,-29,0
5004152,-30,0
5004152,-31,0
5004152,-32,0
5004152,-33,0
5004153,0,0
5004153,-1,0
5004153,-2,0
5004153,-3,0
5004153,-4,0
5004153,-5,0
5004153,-6,0
5004153,-7,0
5004153,-8,0
5004153,-9,0
5004153,-10,0
5004153,-11,0
5004153,-12,0
5004153,-13,0
5004153,-14,X
5004153,-15,0
5004153,-16,0
5004153,-17,0
5004153,-18,0
5004153,-19,0
5004155,0,C
5004155,-1,C
5004155,-2,C
5004155,-3,C
5004155,-4,C
5004155,-5,C
5004155,-6,C
5004155,-7,C
5004155,-8,C
5004155,-9,C
5004155,-10,C
5004155,-11,C
5004155,-12,C
5004155,-13,C
5004155,-14,C
5004155,-15,C
5004155,-16,C
5004155,-17,C
5004155,-18,C
5004155,-19,C
5004155,-20,C
5004155,-21,C
5004155,-22,C
5004155,-23,C
5004155,-24,C
5004155,-25,C
5004155,-26,C
5004155,-27,C
5004155,-28,C
5004155,-29,C
5004155,-30,C
5004155,-31,C
5004155,-32,C
5004155,-33,C
5004155,-34,C
5004155,-35,C
5004155,-36,C
5004155,-37,C
5004155,-38,C
5004155,-39,C
5004155,-40,C
5004155,-41,C
5004155,-42,0
5004156,0,X
5004156,-1,0
5004156,-2,0
5004156,-3,0
5004156,-4,0
5004156,-5,0
5004156,-6,0
5004156,-7,0
5004156,-8,0
5004156,-9,0
5004156,-10,0
5004156,-11,0
5004156,-12,0
5004156,-13,0
5004156,-14,0
5004156,-15,0
5004156,-16,0
5004156,-17,0
5004156,-18,0
5004156,-19,0
5004156,-20,0
5004156,-21,0
5004156,-22,0
5004156,-23,0
5004156,-24,0
5004157,0,X
5004157,-1,0
5004157,-2,0
5004157,-3,0
5004157,-4,0
5004157,-5,0
5004157,-6,0
5004157,-7,0
5004158,0,C
5004158,-1,C
5004158,-2,0
5004158,-3,0
5004158,-4,0
5004158,-5,0
5004158,-6,0
5004158,-7,X
5004159,0,C
5004159,-1,C
5004159,-2,C
5004159,-3,C
5004159,-4,C
5004159,-5,C
5004159,-6,C
5004159,-7,C
5004159,-8,C
5004159,-9,C
5004159,-10,C
5004159,-11,C
5004159,-12,C
5004159,-13,C
5004159,-14,C
5004159,-15,C
5004159,-16,C
5004159,-17,C
5004159,-18,C
5004159,-19,C
5004159,-20,C
5004159,-21,C
5004159,-22,C
5004159,-23,C
5004159,-24,C
5004159,-25,0
5004159,-26,0
5004159,-27,0
5004159,-28,0
5004159,-29,0
5004159,-30,0
5004159,-31,0
5004159,-32,0
5004159,-33,0
5004159,-34,0
5004159,-35,0
5004159,-36,0
5004161,-1,C
5004161,-2,C
5004161,-3,C
5004161,-4,C
5004161,-5,C
5004161,-6,C
5004161,-7,C
5004161,-8,C
5004161,-9,C
5004161,-10,C
5004161,-11,C
5004161,-12,C
5004161,-13,C
5004161,-14,C
5004161,-15,C
5004161,-16,C
5004161,-17,C
5004161,-18,C
5004161,-19,C
5004161,-20,C
5004161,-21,C
5004161,-22,C
5004161,-23,C
5004161,-24,C
5004161,-25,C
5004161,-26,C
5004161,-27,C
5004161,-28,C
5004161,-29,0
5004161,-30,0
5004161,-31,0
5004161,-32,0
5004161,-33,0
5004162,-1,C
5004162,-2,C
5004162,-3,C
5004162,-4,C
5004162,-5,C
5004162,-6,C
5004162,-7,C
5004162,-8,C
5004162,-9,C
5004162,-10,C
5004162,-11,C
5004162,-12,C
5004162,-13,C
5004162,-14,C
5004162,-15,C
5004162,-16,C
5004162,-17,C
5004162,-18,C
5004162,-19,C
5004162,-20,C
5004162,-21,C
5004162,-22,C
5004162,-23,C
5004162,-24,C
5004162,-25,C
5004162,-26,C
5004162,-27,C
5004162,-28,C
5004162,-29,C
5004162,-30,C
5004162,-31,C
5004162,-32,C
5004162,-33,C
5004162,-34,C
5004162,-35,C
5004162,-36,C
5004162,-37,C
5004162,-38,C
5004162,-39,C
5004162,-40,C
5004162,-41,C
5004162,-42,C
5004162,-43,C
5004162,-44,C
5004162,-45,0
5004162,-46,0
5004162,-47,0
5004162,-48,0
5004162,-49,0
5004162,-50,0
5004162,-51,0
5004162,-52,0
5004162,-53,0
5004162,-54,0
5004162,-55,0
5004162,-56,0
5004163,-1,C
5004163,-2,C
5004163,-3,C
5004163,-4,C
5004163,-5,C
5004163,-6,C
5004163,-7,C
5004163,-8,C
5004163,-9,C
5004163,-10,C
5004163,-11,C
5004163,-12,C
5004163,-13,C
5004163,-14,C
5004163,-15,C
5004163,-16,C
5004163,-17,C
5004163,-18,C
5004163,-19,C
5004163,-20,C
5004163,-21,C
5004163,-22,C
5004163,-23,C
5004163,-24,C
5004163,-25,C
5004163,-26,C
5004163,-27,C
5004163,-28,C
5004163,-29,C
5004163,-30,C
5004163,-31,C
5004163,-32,C
5004163,-33,C
5004163,-34,C
5004163,-35,0
5004163,-36,0
5004163,-37,0
5004163,-38,0
5004163,-39,0
5004163,-40,0
5004165,-1,C
5004165,-2,C
5004165,-3,C
5004165,-4,C
5004165,-5,C
5004165,-6,C
5004165,-7,C
5004165,-8,C
5004165,-9,C
5004165,-10,C
5004165,-11,C
5004165,-12,C
5004165,-13,C
5004165,-14,C
5004165,-15,C
5004165,-16,C
5004165,-17,C
5004165,-18,C
5004165,-19,C
5004165,-20,C
5004165,-21,C
5004165,-22,C
5004165,-23,C
5004165,-24,C
5004165,-25,C
5004165,-26,C
5004165,-27,C
5004165,-28,C
5004165,-29,C
5004165,-30,C
5004165,-31,C
5004165,-32,C
5004165,-33,C
5004165,-34,C
5004165,-35,C
5004165,-36,C
5004165,-37,C
5004165,-38,C
5004165,-39,C
5004165,-40,C
5004165,-41,C
5004165,-42,C
5004165,-43,C
5004165,-44,0
5004165,-45,0
5004165,-46,X
5004166,-1,C
5004166,-2,C
5004166,-3,C
5004166,-4,C
5004166,-5,C
5004166,-6,C
5004166,-7,C
5004166,-8,C
5004166,-9,C
5004166,-10,C
5004166,-11,C
5004166,-12,C
5004166,-13,C
5004166,-14,C
5004166,-15,C
5004166,-16,C
5004166,-17,C
5004166,-18,C
5004166,-19,C
5004166,-20,C
5004166,-21,C
5004166,-22,C
5004166,-23,C
5004166,-24,C
5004166,-25,C
5004166,-26,C
5004166,-27,C
5004166,-28,C
5004166,-29,C
5004166,-30,C
5004166,-31,C
5004166,-32,C
5004166,-33,C
5004166,-34,C
5004166,-35,C
5004166,-36,C
5004166,-37,C
5004166,-38,C
5004166,-39,C
5004166,-40,0
5004166,-41,0
5004166,-42,0
5004166,-43,0
5004166,-44,0
5004166,-45,0
5004167,-1,C
5004167,-2,C
5004167,-3,C
5004167,-4,C
5004167,-5,C
5004167,-6,C
5004167,-7,C
5004167,-8,C
5004167,-9,C
5004167,-10,C
5004167,-11,C
5004167,-12,C
5004167,-13,C
5004167,-14,C
5004167,-15,C
5004167,-16,C
5004167,-17,C
5004167,-18,C
5004167,-19,C
5004167,-20,C
5004167,-21,C
5004167,-22,C
5004167,-23,C
5004167,-24,C
5004167,-25,C
5004167,-26,C
5004167,-27,C
5004167,-28,C
5004167,-29,C
5004167,-30,C
5004167,-31,C
5004167,-32,C
5004167,-33,0
5004167,-34,0
5004167,-35,0
5004167,-36,0
5004167,-37,0
5004167,-38,0
5004167,-39,0
5004167,-40,0
5004169,0,C
5004169,-1,C
5004169,-2,C
5004169,-3,C
5004169,-4,C
5004169,-5,C
5004169,-6,C
5004169,-7,C
5004169,-8,C
5004169,-9,C
5004169,-10,C
5004169,-11,C
5004169,-12,C
5004169,-13,C
5004169,-14,C
5004169,-15,C
5004169,-16,C
5004169,-17,C
5004169,-18,C
5004169,-19,C
5004169,-20,C
5004169,-21,C
5004169,-22,C
5004169,-23,C
5004169,-24,C
5004169,-25,C
5004169,-26,C
5004169,-27,0
5004169,-28,0
5004169,-29,0
5004169,-30,0
5004169,-31,0
5004169,-32,0
5004169,-33,X
5004170,0,0
5004170,-1,0
5004170,-2,0
5004170,-3,0
5004170,-4,0
5004170,-5,0
5004170,-6,0
5004170,-7,0
5004170,-8,0
5004170,-9,0
5004170,-10,0
5004170,-11,0
5004170,-12,0
5004170,-13,0
5004170,-14,0
5004170,-15,0
5004170,-16,0
5004170,-17,0
5004170,-18,0
5004170,-19,0
5004170,-20,0
5004170,-21,0
5004170,-22,0
5004170,-23,0
5004170,-24,0
5004170,-25,0
5004170,-26,0
5004170,-27,0
5004170,-28,X
5004171,0,0
5004171,-1,0
5004171,-2,0
5004171,-3,0
5004171,-4,0
5004171,-5,0
5004171,-6,0
5004171,-7,0
5004171,-8,0
5004171,-9,0
5004171,-10,0
5004171,-11,0
5004171,-12,0
5004171,-13,0
5004171,-14,0
5004171,-15,0
5004171,-16,0
5004171,-17,0
5004171,-18,0
5004171,-19,0
5004171,-20,0
5004171,-21,0
5004171,-22,0
5004171,-23,0
5004171,-24,0
5004171,-25,0
5004171,-26,0
5004171,-27,0
5004171,-28,X
5004173,0,X
5004173,-1,X
5004173,-2,X
5004173,-3,X
5004173,-4,X
5004173,-5,X
5004173,-6,X
5004173,-7,X
5004173,-8,X
5004173,-9,X
5004173,-10,X
5004173,-11,X
5004173,-12,X
5004173,-13,X
5004173,-14,X
5004173,-15,X
5004173,-16,X
5004173,-17,X
5004173,-18,X
5004173,-19,X
5004173,-20,X
5004173,-21,X
5004173,-22,X
5004173,-23,X
5004173,-24,X
5004173,-25,X
5004173,-26,X
5004173,-27,X
5004173,-28,X
5004173,-29,X
5004173,-30,X
5004173,-31,X
5004173,-32,X
5004173,-33,X
5004173,-34,X
5004173,-35,X
5004173,-36,X
5004173,-37,X
5004173,-38,X
5004173,-39,X
5004173,-40,X
5004173,-41,X
5004173,-42,X
5004173,-43,X
5004173,-44,X
5004173,-45,X
5004173,-46,X
5004173,-47,X
5004173,-48,X
5004173,-49,X
5004174,0,C
5004174,-1,C
5004174,-2,C
5004174,-3,C
5004174,-4,C
5004174,-5,C
5004174,-6,C
5004174,-7,C
5004174,-8,C
5004174,-9,C
5004174,-10,C
5004174,-11,C
5004174,-12,C
5004174,-13,C
5004174,-14,C
5004174,-15,C
5004174,-16,0
5004174,-17,0
5004174,-18,0
5004174,-19,0
5004174,-20,0
5004174,-21,0
5004174,-22,0
5004174,-23,0
5004174,-24,0
5004174,-25,0
5004175,0,C
5004175,-1,C
5004175,-2,C
5004175,-3,C
5004175,-4,C
5004175,-5,C
5004175,-6,C
5004175,-7,C
5004175,-8,C
5004175,-9,C
